,data_name,data_source,full_validation_dataset,training_set_ratio,validation_set_ratio,test_set_ratio,tissue,cell_count,species,health_status,is_perturbed,perturbation_type,perturbation_count,has_temporal_info,sampling_point_count,temporal_value,temporal_unit,storage_path,data_type,sequencing_technology
1003,Driver_sub_lib.None.link.h5ad,PerturBase,0,0.9,0.05,0.05,Embryonic stem cells,28944,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1004,Driver_sub_lib.PTEN.link.h5ad,PerturBase,0,0.9,0.05,0.05,Embryonic stem cells,1845,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1005,Driver_sub_lib.RHOJ.link.h5ad,PerturBase,0,0.9,0.05,0.05,Embryonic stem cells,2140,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1006,Pre_inject.None.link.h5ad,PerturBase,0,0.9,0.05,0.05,Embryonic stem cells,5703,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1007,201218_RNA.ASCL2.link.h5ad,PerturBase,0,0.9,0.05,0.05,Embryonic stem cells,3397,Homo sapiens,,1,Gene,1.0,1,2.0,"4.0,7.0",day,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1008,201218_RNA.ASCL4.link.h5ad,PerturBase,0,0.9,0.05,0.05,Embryonic stem cells,3397,Homo sapiens,,1,Gene,1.0,1,2.0,"4.0,7.0",day,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1009,201218_RNA.ATOH7.link.h5ad,PerturBase,0,0.9,0.05,0.05,Embryonic stem cells,3401,Homo sapiens,,1,Gene,1.0,1,2.0,"4.0,7.0",day,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1010,201218_RNA.CDX1.link.h5ad,PerturBase,0,0.9,0.05,0.05,Embryonic stem cells,2782,Homo sapiens,,1,Gene,1.0,1,2.0,"4.0,7.0",day,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1011,201218_RNA.CDX2.link.h5ad,PerturBase,0,0.9,0.05,0.05,Embryonic stem cells,2531,Homo sapiens,,1,Gene,1.0,1,2.0,"4.0,7.0",day,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1012,201218_RNA.DMRTA2.link.h5ad,PerturBase,0,0.9,0.05,0.05,Embryonic stem cells,1913,Homo sapiens,,1,Gene,1.0,1,2.0,"4.0,7.0",day,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1013,201218_RNA.ESR2.link.h5ad,PerturBase,0,0.9,0.05,0.05,Embryonic stem cells,2282,Homo sapiens,,1,Gene,1.0,1,2.0,"4.0,7.0",day,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1014,201218_RNA.ESRRA.link.h5ad,PerturBase,0,0.9,0.05,0.05,Embryonic stem cells,3396,Homo sapiens,,1,Gene,1.0,1,2.0,"4.0,7.0",day,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1015,201218_RNA.ETV6.link.h5ad,PerturBase,0,0.9,0.05,0.05,Embryonic stem cells,1908,Homo sapiens,,1,Gene,1.0,1,2.0,"4.0,7.0",day,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1016,201218_RNA.FERD3L.link.h5ad,PerturBase,0,0.9,0.05,0.05,Embryonic stem cells,3145,Homo sapiens,,1,Gene,1.0,1,2.0,"4.0,7.0",day,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1017,201218_RNA.FLI1.link.h5ad,PerturBase,0,0.9,0.05,0.05,Embryonic stem cells,2154,Homo sapiens,,1,Gene,1.0,1,2.0,"4.0,7.0",day,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1018,201218_RNA.FOXE3.link.h5ad,PerturBase,0,0.9,0.05,0.05,Embryonic stem cells,2155,Homo sapiens,,1,Gene,1.0,1,2.0,"4.0,7.0",day,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1019,201218_RNA.HNF4A.link.h5ad,PerturBase,0,0.9,0.05,0.05,Embryonic stem cells,2228,Homo sapiens,,1,Gene,1.0,1,2.0,"4.0,7.0",day,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1020,201218_RNA.HNF4G.link.h5ad,PerturBase,0,0.9,0.05,0.05,Embryonic stem cells,2079,Homo sapiens,,1,Gene,1.0,1,2.0,"4.0,7.0",day,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1021,201218_RNA.KLF1.link.h5ad,PerturBase,0,0.9,0.05,0.05,Embryonic stem cells,3398,Homo sapiens,,1,Gene,1.0,1,2.0,"4.0,7.0",day,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1022,201218_RNA.KLF17.link.h5ad,PerturBase,0,0.9,0.05,0.05,Embryonic stem cells,3033,Homo sapiens,,1,Gene,1.0,1,2.0,"4.0,7.0",day,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1023,201218_RNA.KLF2.link.h5ad,PerturBase,0,0.9,0.05,0.05,Embryonic stem cells,3080,Homo sapiens,,1,Gene,1.0,1,2.0,"4.0,7.0",day,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1024,201218_RNA.KLF4.link.h5ad,PerturBase,0,0.9,0.05,0.05,Embryonic stem cells,2178,Homo sapiens,,1,Gene,1.0,1,2.0,"4.0,7.0",day,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1025,201218_RNA.LHX3.link.h5ad,PerturBase,0,0.9,0.05,0.05,Embryonic stem cells,2394,Homo sapiens,,1,Gene,1.0,1,2.0,"4.0,7.0",day,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1026,201218_RNA.LHX8.link.h5ad,PerturBase,0,0.9,0.05,0.05,Embryonic stem cells,1956,Homo sapiens,,1,Gene,1.0,1,2.0,"4.0,7.0",day,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1027,201218_RNA.LMO2.link.h5ad,PerturBase,0,0.9,0.05,0.05,Embryonic stem cells,2601,Homo sapiens,,1,Gene,1.0,1,2.0,"4.0,7.0",day,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1028,201218_RNA.MESP1.link.h5ad,PerturBase,0,0.9,0.05,0.05,Embryonic stem cells,2759,Homo sapiens,,1,Gene,1.0,1,2.0,"4.0,7.0",day,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1029,201218_RNA.MSC.link.h5ad,PerturBase,0,0.9,0.05,0.05,Embryonic stem cells,3404,Homo sapiens,,1,Gene,1.0,1,2.0,"4.0,7.0",day,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1030,201218_RNA.MSGN1.link.h5ad,PerturBase,0,0.9,0.05,0.05,Embryonic stem cells,2969,Homo sapiens,,1,Gene,1.0,1,2.0,"4.0,7.0",day,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1031,201218_RNA.MXD1.link.h5ad,PerturBase,0,0.9,0.05,0.05,Embryonic stem cells,2604,Homo sapiens,,1,Gene,1.0,1,2.0,"4.0,7.0",day,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1032,201218_RNA.NEUROG3.link.h5ad,PerturBase,0,0.9,0.05,0.05,Embryonic stem cells,1965,Homo sapiens,,1,Gene,1.0,1,2.0,"4.0,7.0",day,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1033,201218_RNA.NHLH1.link.h5ad,PerturBase,0,0.9,0.05,0.05,Embryonic stem cells,2645,Homo sapiens,,1,Gene,1.0,1,2.0,"4.0,7.0",day,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1034,201218_RNA.NR1H2.link.h5ad,PerturBase,0,0.9,0.05,0.05,Embryonic stem cells,3396,Homo sapiens,,1,Gene,1.0,1,2.0,"4.0,7.0",day,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1035,201218_RNA.PAX2.link.h5ad,PerturBase,0,0.9,0.05,0.05,Embryonic stem cells,2195,Homo sapiens,,1,Gene,1.0,1,2.0,"4.0,7.0",day,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1036,201218_RNA.PAX5.link.h5ad,PerturBase,0,0.9,0.05,0.05,Embryonic stem cells,2301,Homo sapiens,,1,Gene,1.0,1,2.0,"4.0,7.0",day,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1037,201218_RNA.PITX2.link.h5ad,PerturBase,0,0.9,0.05,0.05,Embryonic stem cells,2478,Homo sapiens,,1,Gene,1.0,1,2.0,"4.0,7.0",day,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1038,201218_RNA.PTF1A.link.h5ad,PerturBase,0,0.9,0.05,0.05,Embryonic stem cells,2978,Homo sapiens,,1,Gene,1.0,1,2.0,"4.0,7.0",day,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1039,201218_RNA.TCF21.link.h5ad,PerturBase,0,0.9,0.05,0.05,Embryonic stem cells,3401,Homo sapiens,,1,Gene,1.0,1,2.0,"4.0,7.0",day,/gpfs/hybrid/data/public/PerturBase/gene_perturb.true_time/5.link_cells,h5ad,RNA
1040,sciPlex2.BMS345541_0.1uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,1430,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1041,sciPlex2.BMS345541_0.5uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,1248,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1042,sciPlex2.BMS345541_0uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,1477,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1043,sciPlex2.BMS345541_1uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,1018,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1044,sciPlex2.Dexamethasone_0.1uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,1415,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1045,sciPlex2.Dexamethasone_0.5uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,1334,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1046,sciPlex2.Dexamethasone_0uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,1407,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1047,sciPlex2.Dexamethasone_100uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,1757,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1048,sciPlex2.Dexamethasone_10uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,1398,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1049,sciPlex2.Dexamethasone_50uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,1621,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1050,sciPlex2.Dexamethasone_5uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,1505,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1051,sciPlex2.Nutlin-3A_0.1uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,1348,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1052,sciPlex2.Nutlin-3A_0.5uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,1285,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1053,sciPlex2.Nutlin-3A_0uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,1500,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1054,sciPlex2.Nutlin-3A_10uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,1599,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1055,sciPlex2.Nutlin-3A_1uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,1395,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1056,sciPlex2.Nutlin-3A_5uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,1323,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1057,sciPlex2.SAHA_0.1uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,1290,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1058,sciPlex2.SAHA_0.5uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,1214,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1059,sciPlex2.SAHA_0uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,1508,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1060,sciPlex2.SAHA_100uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,1046,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1061,sciPlex2.SAHA_1uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,1162,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1062,sciPlex2.SAHA_50uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,1255,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1063,sciPlex3_A549.-_-JQ1_0.01uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,6511,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1064,sciPlex3_A549.-_-JQ1_0.1uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,6432,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1065,sciPlex3_A549.-_-JQ1_10uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,6485,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1066,sciPlex3_A549.-_-JQ1_1uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,6466,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1067,sciPlex3_A549.2-Methoxyestradiol_0.01uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,6450,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1068,sciPlex3_A549.2-Methoxyestradiol_0.1uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,6421,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1069,sciPlex3_A549.2-Methoxyestradiol_1uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,6371,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1070,sciPlex3_A549.Abexinostat_0.01uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,6421,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1071,sciPlex3_A549.Abexinostat_0.1uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,6354,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1072,sciPlex3_A549.Alisertib_0.01uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,6271,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1073,sciPlex3_A549.Aurora-A-Inhibitor-I_0.01uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,6462,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1074,sciPlex3_A549.Aurora-A-Inhibitor-I_0.1uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,6419,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1075,sciPlex3_A549.Aurora-A-Inhibitor-I_1uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,6514,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1076,sciPlex3_A549.Azacitidine_0.1uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,6560,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1077,sciPlex3_A549.Azacitidine_10uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,6338,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1078,sciPlex3_A549.Azacitidine_1uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,6548,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1079,sciPlex3_A549.BMS-911543_0.01uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,6502,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1080,sciPlex3_A549.BMS-911543_0.1uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,6489,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1081,sciPlex3_A549.BMS-911543_1uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,6565,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1082,sciPlex3_A549.Belinostat_0.01uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,6442,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1083,sciPlex3_A549.Belinostat_0.1uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,6443,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1084,sciPlex3_A549.Belinostat_1uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,6268,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1085,sciPlex3_A549.Bisindolylmaleimide-IX_0.01uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,6464,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1086,sciPlex3_A549.Bisindolylmaleimide-IX_0.1uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,6449,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1087,sciPlex3_A549.Bisindolylmaleimide-IX_1uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,6458,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1088,sciPlex3_A549.Dacinostat_0.01uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,6331,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1089,sciPlex3_A549.Danusertib_0.01uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,6416,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1090,sciPlex3_A549.Decitabine_0.01uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,6489,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1091,sciPlex3_A549.Decitabine_10uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,6368,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1092,sciPlex3_A549.Decitabine_1uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,6523,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1093,sciPlex3_A549.Divalproex-Sodium_0.01uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,6478,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1094,sciPlex3_A549.Divalproex-Sodium_0.1uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,6475,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1095,sciPlex3_A549.Divalproex-Sodium_10uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,6478,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1096,sciPlex3_A549.Divalproex-Sodium_1uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,6457,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1097,sciPlex3_A549.EED226_0.01uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,6404,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1098,sciPlex3_A549.EED226_0.1uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,6445,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1099,sciPlex3_A549.EED226_10uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,6411,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1100,sciPlex3_A549.EED226_1uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,6496,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1101,sciPlex3_A549.Ellagic-acid_0.01uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,A549,6545,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
